CONUS_10KM,Precip_5_mm,Precip_6_mm,Precip_7_mm,Precip_8_mm,Precip_10_mm,temp_5_c,temp_6_c,temp_7_c,temp_8_c,temp_10_c
84964,105.0,110.0,87.0,83.0,54.0,16.6,21.8,24.3,22.900000000000002,11.5
84965,105.0,111.0,88.0,86.0,55.0,16.8,22.0,24.3,22.900000000000002,11.5
85362,71.0,62.0,50.0,29.0,22.0,13.100000000000001,18.6,22.3,21.0,9.200000000000001
85363,71.0,63.0,50.0,29.0,22.0,13.100000000000001,18.7,22.400000000000002,21.0,9.200000000000001
85364,72.0,66.0,52.0,31.0,21.0,12.8,18.400000000000002,22.0,20.700000000000003,9.0
85365,70.0,67.0,51.0,30.0,21.0,13.5,19.200000000000003,22.700000000000003,21.400000000000002,9.4
85366,70.0,69.0,51.0,30.0,21.0,13.700000000000001,19.400000000000002,23.0,21.700000000000003,9.600000000000001
85367,72.0,71.0,53.0,32.0,21.0,13.600000000000001,19.400000000000002,23.0,21.700000000000003,9.600000000000001
85368,74.0,72.0,56.0,35.0,21.0,13.3,19.0,22.700000000000003,21.400000000000002,9.4
85369,78.0,74.0,59.0,38.0,22.0,12.9,18.6,22.200000000000003,21.1,9.1
85370,79.0,75.0,60.0,40.0,22.0,12.8,18.6,22.3,21.1,9.1
85371,80.0,76.0,61.0,41.0,22.0,12.9,18.6,22.3,21.200000000000003,9.1
85372,80.0,76.0,62.0,42.0,22.0,13.100000000000001,18.8,22.400000000000002,21.400000000000002,9.200000000000001
85373,80.0,76.0,62.0,42.0,22.0,13.100000000000001,18.7,22.400000000000002,21.3,9.1
85374,80.0,75.0,63.0,43.0,21.0,13.100000000000001,18.6,22.3,21.200000000000003,9.0
85375,80.0,75.0,64.0,43.0,21.0,13.100000000000001,18.5,22.200000000000003,21.1,8.9
85376,79.0,74.0,65.0,43.0,21.0,13.0,18.5,22.1,21.0,8.9
85377,77.0,73.0,65.0,44.0,21.0,12.9,18.400000000000002,22.1,20.8,8.8
85378,76.0,72.0,65.0,44.0,21.0,13.0,18.400000000000002,22.1,20.900000000000002,8.9
85379,75.0,71.0,65.0,45.0,22.0,13.0,18.5,22.200000000000003,20.900000000000002,8.9
85380,75.0,71.0,65.0,46.0,23.0,13.0,18.6,22.200000000000003,21.0,9.0
85381,77.0,72.0,66.0,48.0,24.0,13.3,18.900000000000002,22.5,21.3,9.200000000000001
85382,77.0,73.0,66.0,48.0,25.0,13.4,18.900000000000002,22.5,21.3,9.3
85383,78.0,73.0,67.0,49.0,25.0,13.4,18.900000000000002,22.5,21.3,9.3
85384,79.0,75.0,69.0,51.0,25.0,13.5,19.1,22.700000000000003,21.400000000000002,9.4
85385,82.0,77.0,72.0,53.0,25.0,13.700000000000001,19.200000000000003,22.700000000000003,21.5,9.5
85386,85.0,78.0,76.0,55.0,24.0,13.9,19.5,23.0,21.700000000000003,9.8
85387,87.0,80.0,79.0,57.0,24.0,14.100000000000001,19.700000000000003,23.200000000000003,21.8,9.9
85388,88.0,81.0,80.0,58.0,24.0,14.100000000000001,19.6,23.1,21.8,9.8
85389,90.0,81.0,81.0,59.0,24.0,14.0,19.6,23.0,21.700000000000003,9.8
85390,90.0,82.0,81.0,60.0,25.0,14.0,19.6,23.0,21.6,9.700000000000001
85391,91.0,83.0,81.0,62.0,26.0,13.9,19.400000000000002,22.8,21.5,9.5
85392,92.0,84.0,81.0,64.0,27.0,13.9,19.5,22.8,21.400000000000002,9.600000000000001
85393,93.0,86.0,81.0,66.0,28.0,14.0,19.5,22.8,21.5,9.5
85394,93.0,88.0,81.0,69.0,29.0,14.200000000000001,19.6,23.0,21.700000000000003,9.8
85395,94.0,90.0,83.0,71.0,30.0,14.4,19.900000000000002,23.200000000000003,21.900000000000002,9.8
85396,94.0,92.0,84.0,74.0,32.0,14.4,20.0,23.3,21.900000000000002,9.9
85397,93.0,93.0,84.0,75.0,32.0,14.5,20.0,23.400000000000002,21.900000000000002,9.9
85398,91.0,94.0,84.0,75.0,33.0,14.5,20.1,23.400000000000002,22.0,10.0
85399,90.0,95.0,84.0,75.0,33.0,14.5,20.1,23.400000000000002,22.1,10.0
85400,89.0,95.0,83.0,74.0,34.0,14.8,20.3,23.6,22.200000000000003,10.3
85401,88.0,96.0,83.0,74.0,35.0,14.8,20.3,23.400000000000002,22.200000000000003,10.200000000000001
85402,87.0,96.0,82.0,74.0,36.0,14.8,20.200000000000003,23.5,22.200000000000003,10.200000000000001
85403,86.0,96.0,81.0,74.0,37.0,14.9,20.400000000000002,23.400000000000002,22.200000000000003,10.200000000000001
85404,85.0,96.0,81.0,73.0,38.0,15.0,20.3,23.400000000000002,22.200000000000003,10.200000000000001
85405,84.0,97.0,80.0,73.0,38.0,15.0,20.400000000000002,23.5,22.1,10.200000000000001
85406,84.0,97.0,80.0,73.0,38.0,14.9,20.3,23.5,22.0,10.200000000000001
85407,84.0,98.0,80.0,74.0,39.0,15.100000000000001,20.400000000000002,23.5,22.1,10.200000000000001
85408,85.0,100.0,80.0,74.0,39.0,15.200000000000001,20.6,23.6,22.1,10.3
85409,86.0,101.0,80.0,75.0,39.0,15.200000000000001,20.6,23.5,22.200000000000003,10.4
85410,87.0,102.0,81.0,75.0,40.0,15.100000000000001,20.5,23.5,22.1,10.4
85411,88.0,102.0,81.0,75.0,40.0,15.100000000000001,20.6,23.5,22.1,10.4
85412,90.0,103.0,81.0,75.0,40.0,15.0,20.5,23.400000000000002,22.0,10.3
85413,93.0,104.0,81.0,74.0,40.0,15.3,20.700000000000003,23.5,22.200000000000003,10.5
85414,94.0,104.0,82.0,73.0,41.0,15.4,20.900000000000002,23.700000000000003,22.400000000000002,10.600000000000001
85415,95.0,105.0,83.0,73.0,41.0,15.4,21.0,23.6,22.400000000000002,10.5
85416,96.0,106.0,84.0,73.0,41.0,15.600000000000001,21.1,23.700000000000003,22.400000000000002,10.600000000000001
85417,97.0,107.0,84.0,72.0,42.0,15.700000000000001,21.3,23.900000000000002,22.6,10.8
85418,100.0,107.0,83.0,72.0,44.0,15.600000000000001,21.1,23.700000000000003,22.400000000000002,10.600000000000001
85419,103.0,109.0,82.0,72.0,47.0,15.8,21.200000000000003,23.8,22.400000000000002,10.8
85420,105.0,110.0,82.0,73.0,49.0,15.8,21.200000000000003,23.700000000000003,22.3,10.700000000000001
85421,106.0,110.0,82.0,75.0,50.0,15.9,21.3,23.700000000000003,22.3,10.700000000000001
85422,107.0,110.0,84.0,77.0,53.0,15.9,21.3,23.700000000000003,22.3,10.700000000000001
85423,107.0,109.0,85.0,77.0,53.0,16.1,21.400000000000002,24.0,22.5,10.8
85424,107.0,109.0,86.0,78.0,54.0,16.0,21.3,23.8,22.3,10.8
85425,106.0,108.0,87.0,79.0,53.0,16.2,21.400000000000002,24.0,22.5,11.0
85426,104.0,108.0,87.0,80.0,53.0,16.400000000000002,21.700000000000003,24.200000000000003,22.700000000000003,11.200000000000001
85427,104.0,109.0,87.0,82.0,53.0,16.6,21.900000000000002,24.3,22.8,11.4
85826,71.0,63.0,49.0,28.0,22.0,13.3,18.900000000000002,22.5,21.200000000000003,9.3
85827,70.0,64.0,49.0,29.0,21.0,13.4,19.1,22.6,21.200000000000003,9.3
85828,70.0,67.0,50.0,30.0,21.0,13.4,19.1,22.6,21.200000000000003,9.3
85829,71.0,70.0,52.0,31.0,20.0,13.4,19.0,22.5,21.200000000000003,9.3
85830,74.0,71.0,54.0,34.0,21.0,13.0,18.7,22.3,21.0,9.1
85831,77.0,73.0,57.0,37.0,21.0,12.700000000000001,18.3,22.0,20.8,8.9
85832,78.0,74.0,59.0,39.0,22.0,12.600000000000001,18.400000000000002,22.1,20.900000000000002,9.0
85833,79.0,75.0,60.0,40.0,22.0,12.8,18.5,22.200000000000003,21.1,9.1
85834,80.0,75.0,60.0,41.0,22.0,13.0,18.7,22.3,21.3,9.200000000000001
85835,80.0,75.0,61.0,42.0,21.0,13.100000000000001,18.8,22.400000000000002,21.400000000000002,9.200000000000001
85836,80.0,75.0,62.0,42.0,21.0,13.100000000000001,18.7,22.400000000000002,21.400000000000002,9.200000000000001
85837,80.0,75.0,64.0,43.0,21.0,13.100000000000001,18.7,22.400000000000002,21.200000000000003,9.0
85838,79.0,75.0,65.0,43.0,21.0,13.0,18.5,22.3,21.1,9.0
85839,78.0,74.0,66.0,44.0,21.0,13.0,18.400000000000002,22.1,21.1,8.9
85840,76.0,73.0,67.0,44.0,20.0,12.9,18.3,22.0,20.900000000000002,8.8
85841,76.0,73.0,67.0,45.0,21.0,12.9,18.3,22.1,20.900000000000002,8.8
85842,76.0,73.0,67.0,46.0,22.0,12.9,18.400000000000002,22.1,20.900000000000002,8.9
85843,77.0,74.0,68.0,48.0,23.0,13.0,18.5,22.200000000000003,21.0,8.9
85844,78.0,75.0,69.0,49.0,24.0,13.200000000000001,18.8,22.400000000000002,21.200000000000003,9.200000000000001
85845,79.0,75.0,69.0,50.0,25.0,13.200000000000001,18.8,22.400000000000002,21.200000000000003,9.200000000000001
85846,80.0,76.0,70.0,51.0,25.0,13.3,18.900000000000002,22.5,21.3,9.3
85847,81.0,77.0,72.0,52.0,25.0,13.4,19.0,22.6,21.400000000000002,9.4
85848,83.0,79.0,75.0,54.0,25.0,13.600000000000001,19.200000000000003,22.700000000000003,21.5,9.5
85849,85.0,80.0,77.0,55.0,25.0,13.700000000000001,19.3,22.900000000000002,21.700000000000003,9.600000000000001
85850,87.0,81.0,80.0,58.0,24.0,14.100000000000001,19.6,23.1,21.900000000000002,9.9
85851,88.0,81.0,82.0,59.0,24.0,14.100000000000001,19.6,23.1,21.8,9.9
85852,89.0,81.0,82.0,60.0,24.0,14.0,19.6,23.0,21.700000000000003,9.700000000000001
85853,90.0,81.0,82.0,61.0,25.0,13.8,19.400000000000002,22.8,21.400000000000002,9.600000000000001
85854,90.0,82.0,82.0,62.0,26.0,13.700000000000001,19.400000000000002,22.700000000000003,21.3,9.5
85855,91.0,83.0,82.0,64.0,27.0,13.8,19.400000000000002,22.8,21.400000000000002,9.5
85856,92.0,85.0,81.0,66.0,28.0,14.100000000000001,19.6,23.0,21.6,9.700000000000001
85857,93.0,87.0,82.0,68.0,29.0,14.200000000000001,19.8,23.1,21.700000000000003,9.8
85858,94.0,90.0,84.0,71.0,31.0,14.4,20.0,23.200000000000003,21.900000000000002,9.9
85859,95.0,92.0,86.0,74.0,32.0,14.4,20.0,23.3,21.900000000000002,9.9
85860,93.0,93.0,86.0,75.0,33.0,14.4,20.0,23.400000000000002,21.900000000000002,9.9
85861,92.0,93.0,85.0,74.0,33.0,14.600000000000001,20.200000000000003,23.5,22.1,10.100000000000001
85862,91.0,94.0,84.0,74.0,34.0,14.700000000000001,20.200000000000003,23.5,22.200000000000003,10.100000000000001
85863,90.0,95.0,84.0,73.0,35.0,14.700000000000001,20.200000000000003,23.5,22.200000000000003,10.200000000000001
85864,89.0,95.0,83.0,73.0,36.0,14.700000000000001,20.200000000000003,23.400000000000002,22.1,10.200000000000001
85865,88.0,96.0,83.0,73.0,37.0,14.700000000000001,20.200000000000003,23.3,22.1,10.100000000000001
85866,87.0,96.0,82.0,72.0,37.0,14.8,20.200000000000003,23.400000000000002,22.1,10.100000000000001
85867,85.0,97.0,81.0,72.0,38.0,14.9,20.3,23.5,22.1,10.100000000000001
85868,84.0,97.0,80.0,72.0,38.0,14.9,20.400000000000002,23.400000000000002,22.200000000000003,10.100000000000001
85869,83.0,98.0,79.0,71.0,38.0,15.0,20.3,23.5,22.1,10.100000000000001
85870,83.0,99.0,79.0,72.0,38.0,15.100000000000001,20.5,23.6,22.200000000000003,10.200000000000001
85871,84.0,100.0,80.0,73.0,39.0,15.200000000000001,20.6,23.700000000000003,22.200000000000003,10.4
85872,85.0,101.0,80.0,74.0,39.0,15.3,20.6,23.6,22.1,10.4
85873,85.0,101.0,80.0,74.0,39.0,15.3,20.700000000000003,23.700000000000003,22.3,10.5
85874,86.0,101.0,79.0,73.0,39.0,15.4,20.8,23.700000000000003,22.400000000000002,10.600000000000001
85875,88.0,101.0,79.0,72.0,40.0,15.4,20.8,23.6,22.3,10.5
85876,90.0,101.0,80.0,73.0,40.0,15.200000000000001,20.700000000000003,23.5,22.1,10.4
85877,88.0,99.0,79.0,71.0,40.0,15.5,21.0,23.700000000000003,22.400000000000002,10.600000000000001
85878,89.0,99.0,80.0,71.0,40.0,15.700000000000001,21.200000000000003,23.900000000000002,22.5,10.700000000000001
85879,90.0,100.0,80.0,70.0,40.0,15.700000000000001,21.3,23.900000000000002,22.6,10.8
85880,93.0,102.0,81.0,70.0,41.0,15.700000000000001,21.200000000000003,23.8,22.5,10.700000000000001
85881,97.0,104.0,81.0,71.0,44.0,15.5,21.0,23.5,22.200000000000003,10.600000000000001
85882,102.0,107.0,81.0,71.0,46.0,15.700000000000001,21.1,23.700000000000003,22.3,10.700000000000001
85883,104.0,109.0,81.0,72.0,47.0,15.8,21.200000000000003,23.700000000000003,22.3,10.700000000000001
85884,105.0,109.0,82.0,74.0,49.0,15.8,21.200000000000003,23.6,22.200000000000003,10.700000000000001
85885,106.0,109.0,84.0,75.0,52.0,15.9,21.200000000000003,23.8,22.3,10.700000000000001
85886,107.0,109.0,86.0,77.0,53.0,15.9,21.200000000000003,23.700000000000003,22.3,10.700000000000001
85887,106.0,108.0,86.0,77.0,53.0,15.9,21.200000000000003,23.700000000000003,22.3,10.8
85888,104.0,106.0,86.0,77.0,52.0,16.2,21.5,24.0,22.6,11.0
85889,102.0,107.0,86.0,79.0,52.0,16.400000000000002,21.700000000000003,24.1,22.700000000000003,11.200000000000001
86289,71.0,63.0,49.0,28.0,22.0,13.100000000000001,18.7,22.3,20.900000000000002,9.1
86290,71.0,65.0,49.0,29.0,21.0,13.100000000000001,18.7,22.3,20.900000000000002,9.1
86291,71.0,67.0,50.0,30.0,20.0,13.100000000000001,18.8,22.3,20.900000000000002,9.1
86292,75.0,70.0,54.0,34.0,21.0,12.5,18.1,21.700000000000003,20.400000000000002,8.8
86293,77.0,72.0,56.0,36.0,21.0,12.4,18.1,21.700000000000003,20.5,8.700000000000001
86294,77.0,73.0,57.0,37.0,21.0,12.600000000000001,18.3,22.0,20.8,8.9
86295,78.0,73.0,58.0,38.0,21.0,12.9,18.7,22.400000000000002,21.3,9.200000000000001
86296,78.0,73.0,59.0,39.0,21.0,13.100000000000001,18.900000000000002,22.5,21.5,9.3
86297,79.0,74.0,59.0,40.0,21.0,13.100000000000001,18.8,22.5,21.6,9.3
86298,80.0,74.0,60.0,42.0,21.0,13.100000000000001,18.8,22.5,21.6,9.200000000000001
86299,80.0,75.0,62.0,42.0,22.0,13.100000000000001,18.7,22.400000000000002,21.400000000000002,9.200000000000001
86300,80.0,75.0,64.0,43.0,22.0,13.0,18.6,22.3,21.3,9.0
86301,79.0,75.0,66.0,44.0,22.0,13.100000000000001,18.5,22.200000000000003,21.200000000000003,8.9
86302,78.0,75.0,67.0,44.0,21.0,13.0,18.400000000000002,22.1,21.0,8.8
86303,76.0,74.0,68.0,45.0,21.0,12.8,18.3,22.1,20.900000000000002,8.8
86304,76.0,74.0,69.0,46.0,21.0,12.8,18.3,22.1,20.900000000000002,8.8
86305,77.0,75.0,70.0,48.0,23.0,12.700000000000001,18.2,22.0,20.8,8.8
86306,78.0,75.0,70.0,49.0,23.0,13.0,18.5,22.200000000000003,21.0,8.9
86307,79.0,76.0,70.0,50.0,24.0,13.100000000000001,18.7,22.400000000000002,21.200000000000003,9.1
86308,80.0,77.0,71.0,51.0,25.0,13.200000000000001,18.8,22.5,21.3,9.200000000000001
86309,81.0,78.0,72.0,52.0,25.0,13.200000000000001,18.8,22.400000000000002,21.200000000000003,9.200000000000001
86310,82.0,79.0,73.0,53.0,25.0,13.3,18.900000000000002,22.5,21.3,9.3
86311,84.0,81.0,75.0,55.0,25.0,13.5,19.0,22.6,21.400000000000002,9.4
86312,86.0,81.0,78.0,56.0,25.0,13.700000000000001,19.200000000000003,22.700000000000003,21.5,9.600000000000001
86313,87.0,82.0,81.0,58.0,25.0,13.8,19.400000000000002,22.900000000000002,21.6,9.700000000000001
86314,88.0,81.0,82.0,59.0,24.0,13.9,19.5,23.0,21.700000000000003,9.8
86315,89.0,81.0,83.0,61.0,25.0,13.8,19.400000000000002,22.900000000000002,21.5,9.600000000000001
86316,89.0,81.0,83.0,61.0,25.0,13.700000000000001,19.3,22.8,21.3,9.5
86317,89.0,81.0,82.0,62.0,25.0,13.700000000000001,19.400000000000002,22.700000000000003,21.3,9.4
86318,90.0,82.0,82.0,64.0,27.0,13.8,19.400000000000002,22.8,21.400000000000002,9.5
86319,92.0,84.0,83.0,66.0,28.0,14.0,19.6,22.900000000000002,21.6,9.700000000000001
86320,93.0,87.0,83.0,68.0,30.0,14.200000000000001,19.8,23.1,21.700000000000003,9.8
86321,95.0,90.0,86.0,72.0,32.0,14.200000000000001,19.8,23.200000000000003,21.700000000000003,9.9
86322,95.0,92.0,87.0,73.0,33.0,14.4,20.0,23.400000000000002,21.8,9.9
86323,93.0,92.0,86.0,73.0,33.0,14.5,20.1,23.5,22.0,10.100000000000001
86324,92.0,93.0,86.0,73.0,33.0,14.5,20.1,23.400000000000002,22.1,10.100000000000001
86325,91.0,94.0,85.0,73.0,34.0,14.600000000000001,20.1,23.5,22.1,10.200000000000001
86326,90.0,95.0,85.0,72.0,35.0,14.600000000000001,20.1,23.400000000000002,22.0,10.100000000000001
86327,89.0,95.0,84.0,72.0,36.0,14.600000000000001,20.200000000000003,23.400000000000002,22.1,10.100000000000001
86328,88.0,96.0,83.0,71.0,37.0,14.700000000000001,20.200000000000003,23.400000000000002,22.200000000000003,10.200000000000001
86329,87.0,96.0,82.0,71.0,37.0,14.8,20.3,23.5,22.200000000000003,10.200000000000001
86330,86.0,97.0,81.0,70.0,38.0,14.8,20.3,23.5,22.200000000000003,10.200000000000001
86331,84.0,97.0,80.0,70.0,38.0,15.0,20.3,23.6,22.200000000000003,10.200000000000001
86332,83.0,98.0,79.0,70.0,37.0,15.100000000000001,20.5,23.6,22.200000000000003,10.200000000000001
86333,83.0,99.0,79.0,71.0,38.0,15.100000000000001,20.5,23.6,22.200000000000003,10.200000000000001
86334,83.0,100.0,80.0,72.0,38.0,15.200000000000001,20.6,23.700000000000003,22.200000000000003,10.3
86335,83.0,101.0,79.0,72.0,39.0,15.5,20.8,23.900000000000002,22.400000000000002,10.600000000000001
86336,84.0,101.0,79.0,72.0,39.0,15.5,20.900000000000002,23.900000000000002,22.5,10.700000000000001
86337,84.0,99.0,79.0,72.0,39.0,15.4,20.700000000000003,23.700000000000003,22.200000000000003,10.5
86338,85.0,98.0,79.0,71.0,39.0,15.4,20.8,23.6,22.200000000000003,10.5
86339,85.0,96.0,78.0,71.0,39.0,15.5,20.900000000000002,23.8,22.400000000000002,10.600000000000001
86340,84.0,94.0,77.0,70.0,39.0,15.700000000000001,21.200000000000003,23.900000000000002,22.5,10.700000000000001
86341,84.0,93.0,77.0,69.0,38.0,15.8,21.400000000000002,24.0,22.700000000000003,10.8
86342,86.0,95.0,77.0,69.0,39.0,15.9,21.400000000000002,24.1,22.700000000000003,10.8
86343,89.0,97.0,78.0,69.0,41.0,15.600000000000001,21.1,23.700000000000003,22.400000000000002,10.600000000000001
86344,93.0,101.0,79.0,70.0,43.0,15.5,21.0,23.6,22.200000000000003,10.5
86345,99.0,105.0,79.0,70.0,45.0,15.600000000000001,21.1,23.6,22.3,10.700000000000001
86346,102.0,108.0,80.0,71.0,47.0,15.700000000000001,21.1,23.6,22.200000000000003,10.700000000000001
86347,103.0,109.0,82.0,73.0,49.0,15.8,21.200000000000003,23.6,22.200000000000003,10.700000000000001
86348,105.0,109.0,84.0,75.0,52.0,15.8,21.1,23.5,22.200000000000003,10.600000000000001
86349,106.0,108.0,86.0,76.0,54.0,15.8,21.1,23.6,22.200000000000003,10.600000000000001
86350,104.0,107.0,86.0,77.0,53.0,16.0,21.3,23.700000000000003,22.400000000000002,10.8
86351,102.0,105.0,86.0,77.0,52.0,16.2,21.5,24.0,22.5,10.9
86352,100.0,105.0,86.0,79.0,51.0,16.400000000000002,21.700000000000003,24.1,22.700000000000003,11.100000000000001
86752,70.0,63.0,48.0,29.0,21.0,13.0,18.5,22.1,20.8,8.9
86753,72.0,66.0,50.0,30.0,21.0,12.700000000000001,18.3,21.900000000000002,20.5,8.8
86754,74.0,68.0,52.0,32.0,21.0,12.5,18.1,21.700000000000003,20.400000000000002,8.700000000000001
86755,76.0,70.0,54.0,35.0,21.0,12.200000000000001,17.8,21.5,20.200000000000003,8.5
86756,77.0,71.0,55.0,35.0,21.0,12.4,18.1,21.8,20.6,8.8
86757,77.0,72.0,56.0,36.0,21.0,12.700000000000001,18.5,22.200000000000003,21.0,9.0
86758,78.0,72.0,57.0,37.0,21.0,12.8,18.5,22.3,21.1,9.200000000000001
86759,80.0,73.0,59.0,39.0,21.0,12.700000000000001,18.5,22.3,21.200000000000003,9.200000000000001
86760,80.0,74.0,60.0,41.0,21.0,13.0,18.7,22.400000000000002,21.400000000000002,9.3
86761,81.0,75.0,62.0,42.0,22.0,13.0,18.6,22.400000000000002,21.400000000000002,9.1
86762,80.0,75.0,63.0,43.0,22.0,13.100000000000001,18.6,22.400000000000002,21.400000000000002,9.1
86763,80.0,76.0,66.0,44.0,22.0,13.100000000000001,18.5,22.200000000000003,21.3,9.1
86764,79.0,76.0,67.0,44.0,22.0,13.100000000000001,18.5,22.3,21.200000000000003,9.0
86765,78.0,75.0,68.0,45.0,22.0,13.0,18.400000000000002,22.1,21.0,8.9
86766,77.0,75.0,70.0,46.0,22.0,12.8,18.3,22.1,20.900000000000002,8.8
86767,77.0,76.0,71.0,48.0,22.0,12.700000000000001,18.2,22.1,20.900000000000002,8.8
86768,77.0,76.0,72.0,49.0,23.0,12.8,18.3,22.1,20.8,8.8
86769,78.0,77.0,71.0,49.0,23.0,13.0,18.5,22.200000000000003,21.0,9.0
86770,79.0,78.0,72.0,50.0,24.0,13.0,18.6,22.3,21.1,9.1
86771,80.0,79.0,73.0,51.0,25.0,13.0,18.7,22.3,21.1,9.1
86772,81.0,80.0,73.0,52.0,25.0,13.100000000000001,18.8,22.3,21.200000000000003,9.200000000000001
86773,83.0,81.0,75.0,54.0,26.0,13.200000000000001,18.8,22.400000000000002,21.3,9.200000000000001
86774,85.0,83.0,77.0,56.0,26.0,13.3,18.900000000000002,22.5,21.400000000000002,9.3
86775,86.0,84.0,80.0,57.0,26.0,13.4,19.0,22.6,21.400000000000002,9.4
86776,87.0,83.0,81.0,58.0,25.0,13.700000000000001,19.3,22.8,21.6,9.600000000000001
86777,88.0,82.0,83.0,60.0,25.0,13.8,19.400000000000002,22.900000000000002,21.6,9.700000000000001
86778,88.0,81.0,83.0,60.0,25.0,13.8,19.5,22.900000000000002,21.6,9.700000000000001
86779,88.0,80.0,83.0,61.0,25.0,13.8,19.400000000000002,22.8,21.400000000000002,9.600000000000001
86780,88.0,79.0,83.0,61.0,25.0,13.700000000000001,19.400000000000002,22.700000000000003,21.3,9.4
86781,89.0,81.0,83.0,64.0,27.0,13.8,19.5,22.8,21.400000000000002,9.600000000000001
86782,91.0,84.0,84.0,66.0,28.0,14.0,19.5,22.900000000000002,21.5,9.700000000000001
86783,92.0,86.0,85.0,68.0,30.0,14.100000000000001,19.700000000000003,23.0,21.700000000000003,9.8
86784,93.0,88.0,86.0,69.0,31.0,14.200000000000001,19.8,23.1,21.8,9.9
86785,93.0,90.0,86.0,71.0,32.0,14.4,20.0,23.400000000000002,22.0,10.100000000000001
86786,93.0,91.0,87.0,72.0,33.0,14.5,20.0,23.400000000000002,22.0,10.100000000000001
86787,92.0,92.0,86.0,72.0,34.0,14.600000000000001,20.1,23.5,22.1,10.200000000000001
86788,91.0,93.0,86.0,71.0,34.0,14.600000000000001,20.200000000000003,23.5,22.200000000000003,10.200000000000001
86789,90.0,94.0,85.0,71.0,35.0,14.600000000000001,20.200000000000003,23.5,22.200000000000003,10.200000000000001
86790,90.0,95.0,84.0,70.0,36.0,14.700000000000001,20.200000000000003,23.5,22.200000000000003,10.200000000000001
86791,89.0,95.0,83.0,70.0,37.0,14.8,20.200000000000003,23.400000000000002,22.3,10.200000000000001
86792,88.0,96.0,82.0,69.0,38.0,14.8,20.3,23.5,22.200000000000003,10.200000000000001
86793,86.0,96.0,81.0,69.0,38.0,14.9,20.400000000000002,23.5,22.3,10.200000000000001
86794,85.0,97.0,80.0,69.0,38.0,15.0,20.3,23.5,22.200000000000003,10.100000000000001
86795,84.0,98.0,80.0,69.0,38.0,14.9,20.400000000000002,23.5,22.1,10.100000000000001
86796,83.0,99.0,80.0,69.0,38.0,15.100000000000001,20.5,23.700000000000003,22.200000000000003,10.200000000000001
86797,82.0,99.0,80.0,70.0,38.0,15.3,20.700000000000003,23.8,22.3,10.3
86798,82.0,99.0,80.0,70.0,38.0,15.4,20.8,23.8,22.400000000000002,10.5
86799,83.0,99.0,80.0,71.0,39.0,15.4,20.8,23.8,22.400000000000002,10.5
86800,83.0,98.0,79.0,70.0,39.0,15.5,20.900000000000002,23.8,22.400000000000002,10.600000000000001
86801,82.0,95.0,78.0,70.0,39.0,15.600000000000001,21.0,23.900000000000002,22.400000000000002,10.700000000000001
86802,81.0,92.0,77.0,69.0,38.0,15.700000000000001,21.1,24.0,22.5,10.700000000000001
86803,79.0,88.0,75.0,68.0,37.0,15.8,21.3,24.1,22.6,10.8
86804,78.0,86.0,74.0,67.0,37.0,15.9,21.400000000000002,24.200000000000003,22.700000000000003,10.8
86805,80.0,88.0,75.0,67.0,38.0,15.8,21.3,24.0,22.6,10.700000000000001
86806,84.0,92.0,76.0,68.0,40.0,15.600000000000001,21.0,23.700000000000003,22.3,10.600000000000001
86807,90.0,98.0,77.0,70.0,43.0,15.5,20.900000000000002,23.5,22.200000000000003,10.5
86808,96.0,103.0,78.0,71.0,45.0,15.5,20.900000000000002,23.5,22.200000000000003,10.5
86809,100.0,107.0,79.0,72.0,47.0,15.5,20.900000000000002,23.400000000000002,22.200000000000003,10.600000000000001
86810,102.0,108.0,81.0,73.0,48.0,15.700000000000001,21.1,23.5,22.200000000000003,10.600000000000001
86811,104.0,108.0,84.0,75.0,51.0,15.600000000000001,20.900000000000002,23.400000000000002,22.0,10.5
86812,104.0,108.0,85.0,76.0,52.0,15.700000000000001,21.0,23.5,22.200000000000003,10.600000000000001
86813,102.0,106.0,85.0,76.0,52.0,16.0,21.3,23.8,22.400000000000002,10.8
86814,99.0,104.0,85.0,76.0,50.0,16.3,21.6,24.1,22.700000000000003,11.0
86815,98.0,105.0,86.0,79.0,50.0,16.3,21.6,24.0,22.700000000000003,11.100000000000001
87215,71.0,64.0,49.0,29.0,21.0,12.600000000000001,18.1,21.8,20.5,8.700000000000001
87216,74.0,67.0,51.0,32.0,21.0,12.200000000000001,17.7,21.400000000000002,20.1,8.4
87217,77.0,70.0,54.0,35.0,21.0,11.600000000000001,17.2,20.900000000000002,19.8,8.1
87218,77.0,70.0,55.0,35.0,21.0,12.100000000000001,17.7,21.400000000000002,20.200000000000003,8.5
87219,77.0,71.0,56.0,36.0,21.0,12.100000000000001,17.7,21.5,20.3,8.5
87220,78.0,72.0,57.0,37.0,21.0,12.4,18.0,21.8,20.700000000000003,8.8
87221,79.0,72.0,58.0,38.0,21.0,12.5,18.2,22.0,20.900000000000002,9.0
87222,80.0,73.0,60.0,40.0,21.0,12.700000000000001,18.400000000000002,22.3,21.200000000000003,9.1
87223,82.0,73.0,62.0,41.0,22.0,12.700000000000001,18.400000000000002,22.3,21.200000000000003,9.200000000000001
87224,81.0,74.0,63.0,42.0,22.0,12.9,18.5,22.400000000000002,21.3,9.3
